source,reqs
2015_skal0_WEB,SKA1-LOW shall provide an effective noise level within all final data products that is degraded by no more than 10% from the thermal noise associated with the net integration time over at least 95% of the effective data volume when not limited by image source confusion. All applications using SKA1-LOW (e.g. HPSO 1 – 5) are otherwise negatively impacted.
2015_skal0_WEB,SKA1-MID shall provide an effective noise level within all final data products that is degraded by no more than 10% from the thermal noise associated with the net integration time over at least 95% of the effective data volume when not limited by image source confusion. All applications using SKA1-MID (e.g. HPSO 4 – 38) are otherwise negatively impacted.
2015_skal0_WEB,"SKA1-LOW shall provide image fidelity of at least 10%. All applications using SKA1- LOW (e.g. HPSO 1 – 5) are otherwise negatively impacted, but particularly the foreground subtraction required for the EoR applications (HPSO 1 and 2)."
2015_skal0_WEB,"SKA1-MID shall provide image fidelity of at least 10%. All applications using SKA1-MID (e.g. HPSO 4 – 38) are otherwise negatively impacted, but particularly the deep continuum imaging (HPSO 37+38)."
2015_skal0_WEB,"SKA1-LOW shall provide photometric accuracy of at least 2%. All applications using SKA1-LOW (e.g. HPSO 1 – 5) are otherwise negatively impacted, but particularly the EoR imaging and power spectra applications (HPSO 1 and 2)."
2015_skal0_WEB,"SKA1-MID shall provide photometric accuracy of at least 1%. All applications using SKA1-MID (e.g. HPSO 4 – 38) are otherwise negatively impacted, but particularly deep continuum imaging (HPSO 37+38)."
2015_skal0_WEB,"SKA1-LOW shall provide astrometric accuracy of at least 1%. All applications using SKA1-LOW (e.g. HPSO 1 – 5) are otherwise negatively impacted, but particularly the EoR imaging (HPSO 1)."
2015_skal0_WEB,"SKA1-MID shall provide astrometric accuracy of at least 1%. All applications using SKA1-MID (e.g. HPSO 4 – 38) are otherwise negatively impacted, but particularly deep continuum imaging (HPSO 37+38)."
2015_skal0_WEB,"SKA1-LOW shall provide frequency accuracy of at least 10-11 over a 10 year interval. All applications using SKA1-LOW (e.g. HPSO 1 – 5) are otherwise negatively impacted, but particularly a measurement of the time evolution of cosmological red-shifts (RD1)."
2015_skal0_WEB,"SKA1-MID shall provide frequency accuracy of at least 10-11 over a 10 year interval. All applications using SKA1-MID (e.g. HPSO 4 – 38) are otherwise negatively impacted, but particularly a measurement of the time evolution of cosmological red-shifts (RD1)."
2015_skal0_WEB,SKA1-LOW shall provide timing accuracy of at least 10 nsec over a 10 year time year interval to enable precision pulsar timing at 150 – 350 MHz (HPSO 5).
