source,reqs
2018_jpss_l0_web,The science products shall be designed to be integrated into the ESPC.
2018_jpss_l0_web,The science products shall use ancillary data available through Product Distribution and Access (PDA).
2018_jpss_l0_web,The science products shall use data (xDRs and ASD files) from the Infrastructure Segment and the Interface Data Processing Segment (IDPS).
2018_jpss_l0_web,All science products shall be produced in NetCDF4 format.
2018_jpss_l0_web,The science products shall include metadata that are compatible with the NetCDF Climate and Forecast (CF) Metadata Conventions.
2018_jpss_l0_web,The science product geolocation latitude and longitude shall comply with the NetCDF Climate and Forecast (CF) Metadata Conventions.
2018_jpss_l0_web,The science algorithm along with the NDE 2.0 IT resources shall produce products within the latency identified in Appendix A.
2018_jpss_l0_web,The science products (EDRs) produced by the NESDIS ESPC shall meet the data product performance requirements as specified in the JPSS Level-1 Requirements Document-Supplement unless an exclusion or degradation condition occurs.
2018_jpss_l0_web,"The EDR Accuracy, Precision, Uncertainty (APU) and Probability of Correct Typing (PCT) performance shall be assessed and validated against their requirements using correlative data."
2018_jpss_l0_web,APU and PCT requirements shall apply only within the specified Measurement Range.
2018_jpss_l0_web,Retrieved values within a product that are described by Degradation Conditions shall be identified.
2018_jpss_l0_web,"Unless otherwise indicated for an EDR and where possible, retrieved values that are described by Exclusion Conditions shall be identified."
2018_jpss_l0_web,The algorithm shall produce a cloud liquid water product that has a horizontal cell size of 15 km at nadir.
2018_jpss_l0_web,The algorithm shall produce a cloud liquid water product that has a measurement precision of 0.08 mm over sea.
2018_jpss_l0_web,The algorithm shall produce a cloud liquid water product that has a measurement accuracy of 0.03 mm over sea.
2018_jpss_l0_web,The algorithm shall produce an imagery product under all weather conditions.
2018_jpss_l0_web,The algorithm shall produce an imagery product at each channels highest native resolution.
2018_jpss_l0_web,The algorithm shall produce an imagery product where all channels are vertically and horizontally polarized.
2018_jpss_l0_web,The algorithm shall produce an imagery product that has a horizontal reporting interval of 15 km at nadir.
2018_jpss_l0_web,The algorithm shall produce an imagery product that has a mapping uncertainty (3 sigma) of 5 km.
2018_jpss_l0_web,The algorithm shall produce a land surface emissivity that has a horizontal cell size of 15 km at nadir.
2018_jpss_l0_web,The algorithm shall produce a land surface emissivity that has a measurement precision of 3.0% for 23.8 GHz (V-pol).
2018_jpss_l0_web,The algorithm shall produce a land surface emissivity that has a measurement precision of 3.0% for 50.3 GHz (H-Pol).
2018_jpss_l0_web,The algorithm shall produce a land surface emissivity that has a measurement precision of 4.0% for 165.5 GHz (H-Pol).
2018_jpss_l0_web,The algorithm shall produce a land surface emissivity that has a measurement accuracy of 2.0% for 23.8 GHz (V-pol).
2018_jpss_l0_web,The algorithm shall produce a land surface emissivity that has a measurement accuracy of 1.5% for 50.3 GHz (H-Pol).
2018_jpss_l0_web,The algorithm shall produce a land surface emissivity that has a measurement accuracy of 1.5% for 165.5 GHz (H-Pol).
2018_jpss_l0_web,The algorithm shall produce a moisture profile that has a horizontal reporting interval of 15 km at nadir.
2018_jpss_l0_web,The algorithm shall produce a moisture profile that has a vertical reporting interval from the surface to 0.01 mb.
2018_jpss_l0_web,"The algorithm shall produce a moisture profile that has a measurement precision of 60% at 400 mb, 60 % at 500 mb, 50% at 700 mb, and 30 % at 900 mb for clear sea scenes."
2018_jpss_l0_web,"The algorithm shall produce a moisture profile that has a measurement precision of 60% at 400 mb, 65 % at 500 mb, 60% at 700 mb, and 30 % at 900 mb for cloudy sea scenes."
2018_jpss_l0_web,"The algorithm shall produce a moisture profile that has a measurement precision of 60% at 400 mb, 60 % at 500 mb, 50% at 700 mb, and 50 % at 900 mb for both clear and cloudy land scenes."
2018_jpss_l0_web,"The algorithm shall produce a moisture profile that has a measurement accuracy of 30% at 400 mb, 20 % at 500 mb, 20% at 700 mb, and 20 % at 900 mb for clear sea scenes."
2018_jpss_l0_web,"The algorithm shall produce a moisture profile that has a measurement accuracy of 30% at 400 mb, 20 % at 500 mb, 10% at 700 mb, and 20 % at 900 mb for cloudy sea scenes."
2018_jpss_l0_web,"The algorithm shall produce a moisture profile that has a measurement accuracy of 30% at 400 mb, 10 % at 500 mb, 10% at 700 mb, and 20 % at 900 mb for both clear and cloudy land scenes."
2018_jpss_l0_web,The algorithm shall produce a rain rate product that has a horizontal cell size of 15 km at nadir.
2018_jpss_l0_web,The algorithm shall produce a rain rate product that has a measurement precision of 1.0 mm/h over sea and 1.5 mm/h over land.
2018_jpss_l0_web,The algorithm shall produce a rain rate product that has a measurement accuracy of 0.10 mm/h over sea and 0.05 mm/h over land.
2018_jpss_l0_web,The algorithm shall produce a rain rate product that has a probability of detection of 50% over sea and 50% over land.
2018_jpss_l0_web,The algorithm shall produce a rain rate product that has a false alarm rate of 5.0% over sea and 6.0% over land.
2018_jpss_l0_web,The algorithm shall produce a rain rate product that has a Heidke Skill Score (HSS) (-1 - +1) of 0.30 over sea and 0.30 over land.
2018_jpss_l0_web,The algorithm shall produce a sea ice concentration product that has a horizontal reporting interval of 15 km at nadir.
2018_jpss_l0_web,The algorithm shall produce a sea ice concentration product that has a measurement precision of 25%.
2018_jpss_l0_web,The algorithm shall produce a sea ice concentration product that has a measurement accuracy 10%.
2018_jpss_l0_web,The algorithm shall produce a snow cover product that has a horizontal cell size of 15 km at nadir.
2018_jpss_l0_web,The algorithm shall produce a snow cover product that has a probability of detection (0 – 1) of 0.80.
2018_jpss_l0_web,The algorithm shall produce a snow cover product that has a false alarm ratio (0 – 1) of 0.10.
2018_jpss_l0_web,The algorithm shall produce a snow cover product that has a Heidke Skill Score (- 1 - +1) of 0.55.
2018_jpss_l0_web,The algorithm shall produce a snow water equivalent product that has a horizontal cell size of 15 km at nadir.
